"sol_pos_x"|"sol_pos_y"|"sol_pos_z"|"sol_pitch"|"sol_roll"|"sol_yaw"|"sol_armd_x"|"sol_armd_y"|"sol_armd_z"|"sol_wrp_x"|"sol_wrp_y"|"sol_wrp_z"|"sol_elbp_x"|"sol_elbp_y"|"sol_elbp_z"|"sol_m_s_x_pinky"|"sol_m_s_y_pinky"|"sol_m_s_z_pinky"|"sol_m_e_x_pinky"|"sol_m_e_y_pinky"|"sol_m_e_z_pinky"|"sol_m_d_x_pinky"|"sol_m_d_y_pinky"|"sol_m_d_z_pinky"|"sol_p_s_x_pinky"|"sol_p_s_y_pinky"|"sol_p_s_z_pinky"|"sol_p_e_x_pinky"|"sol_p_e_y_pinky"|"sol_p_e_z_pinky"|"sol_p_d_x_pinky"|"sol_p_d_y_pinky"|"sol_p_d_z_pinky"|"sol_i_s_x_pinky"|"sol_i_s_y_pinky"|"sol_i_s_z_pinky"|"sol_i_e_x_pinky"|"sol_i_e_y_pinky"|"sol_i_e_z_pinky"|"sol_i_d_x_pinky"|"sol_i_d_y_pinky"|"sol_i_d_z_pinky"|"sol_d_s_x_pinky"|"sol_d_s_y_pinky"|"sol_d_s_z_pinky"|"sol_d_e_x_pinky"|"sol_d_e_y_pinky"|"sol_d_e_z_pinky"|"sol_d_d_x_pinky"|"sol_d_d_y_pinky"|"sol_d_d_z_pinky"|"sol_m_s_x_ring"|"sol_m_s_y_ring"|"sol_m_s_z_ring"|"sol_m_e_x_ring"|"sol_m_e_y_ring"|"sol_m_e_z_ring"|"sol_m_d_x_ring"|"sol_m_d_y_ring"|"sol_m_d_z_ring"|"sol_p_s_x_ring"|"sol_p_s_y_ring"|"sol_p_s_z_ring"|"sol_p_e_x_ring"|"sol_p_e_y_ring"|"sol_p_e_z_ring"|"sol_p_d_x_ring"|"sol_p_d_y_ring"|"sol_p_d_z_ring"|"sol_i_s_x_ring"|"sol_i_s_y_ring"|"sol_i_s_z_ring"|"sol_i_e_x_ring"|"sol_i_e_y_ring"|"sol_i_e_z_ring"|"sol_i_d_x_ring"|"sol_i_d_y_ring"|"sol_i_d_z_ring"|"sol_d_s_x_ring"|"sol_d_s_y_ring"|"sol_d_s_z_ring"|"sol_d_e_x_ring"|"sol_d_e_y_ring"|"sol_d_e_z_ring"|"sol_d_d_x_ring"|"sol_d_d_y_ring"|"sol_d_d_z_ring"|"sol_m_s_x_middle"|"sol_m_s_y_middle"|"sol_m_s_z_middle"|"sol_m_e_x_middle"|"sol_m_e_y_middle"|"sol_m_e_z_middle"|"sol_m_d_x_middle"|"sol_m_d_y_middle"|"sol_m_d_z_middle"|"sol_p_s_x_middle"|"sol_p_s_y_middle"|"sol_p_s_z_middle"|"sol_p_e_x_middle"|"sol_p_e_y_middle"|"sol_p_e_z_middle"|"sol_p_d_x_middle"|"sol_p_d_y_middle"|"sol_p_d_z_middle"|"sol_i_s_x_middle"|"sol_i_s_y_middle"|"sol_i_s_z_middle"|"sol_i_e_x_middle"|"sol_i_e_y_middle"|"sol_i_e_z_middle"|"sol_i_d_x_middle"|"sol_i_d_y_middle"|"sol_i_d_z_middle"|"sol_d_s_x_middle"|"sol_d_s_y_middle"|"sol_d_s_z_middle"|"sol_d_e_x_middle"|"sol_d_e_y_middle"|"sol_d_e_z_middle"|"sol_d_d_x_middle"|"sol_d_d_y_middle"|"sol_d_d_z_middle"|"sol_m_s_x_index"|"sol_m_s_y_index"|"sol_m_s_z_index"|"sol_m_e_x_index"|"sol_m_e_y_index"|"sol_m_e_z_index"|"sol_m_d_x_index"|"sol_m_d_y_index"|"sol_m_d_z_index"|"sol_p_s_x_index"|"sol_p_s_y_index"|"sol_p_s_z_index"|"sol_p_e_x_index"|"sol_p_e_y_index"|"sol_p_e_z_index"|"sol_p_d_x_index"|"sol_p_d_y_index"|"sol_p_d_z_index"|"sol_i_s_x_index"|"sol_i_s_y_index"|"sol_i_s_z_index"|"sol_i_e_x_index"|"sol_i_e_y_index"|"sol_i_e_z_index"|"sol_i_d_x_index"|"sol_i_d_y_index"|"sol_i_d_z_index"|"sol_d_s_x_index"|"sol_d_s_y_index"|"sol_d_s_z_index"|"sol_d_e_x_index"|"sol_d_e_y_index"|"sol_d_e_z_index"|"sol_d_d_x_index"|"sol_d_d_y_index"|"sol_d_d_z_index"|"sol_m_s_x_thumb"|"sol_m_s_y_thumb"|"sol_m_s_z_thumb"|"sol_m_e_x_thumb"|"sol_m_e_y_thumb"|"sol_m_e_z_thumb"|"sol_m_d_x_thumb"|"sol_m_d_y_thumb"|"sol_m_d_z_thumb"|"sol_p_s_x_thumb"|"sol_p_s_y_thumb"|"sol_p_s_z_thumb"|"sol_p_e_x_thumb"|"sol_p_e_y_thumb"|"sol_p_e_z_thumb"|"sol_p_d_x_thumb"|"sol_p_d_y_thumb"|"sol_p_d_z_thumb"|"sol_i_s_x_thumb"|"sol_i_s_y_thumb"|"sol_i_s_z_thumb"|"sol_i_e_x_thumb"|"sol_i_e_y_thumb"|"sol_i_e_z_thumb"|"sol_i_d_x_thumb"|"sol_i_d_y_thumb"|"sol_i_d_z_thumb"|"sol_d_s_x_thumb"|"sol_d_s_y_thumb"|"sol_d_s_z_thumb"|"sol_d_e_x_thumb"|"sol_d_e_y_thumb"|"sol_d_e_z_thumb"|"sol_d_d_x_thumb"|"sol_d_d_y_thumb"|"sol_d_d_z_thumb"
-54.6934|282.331|93.4485|-1.29411435632|-13.3273990896|21.9778312131|0.389422|-0.165947|-0.905987|-87.0075|290.967|156.909|-185.98|333.143|387.167|-88.8274|294.047|125.256|-83.2673|290.734|71.0592|-0.101867|0.0606872|0.992945|-83.2673|290.734|71.0592|-76.2629|270.802|48.0249|-0.224098|0.637706|0.736961|-76.2629|270.802|48.0249|-72.3885|259.777|35.2836|-0.224098|0.637706|0.73696|-72.3885|259.777|35.2836|-70.2477|244.835|33.2085|-0.140503|0.980668|0.136192|-76.3361|298.148|127.829|-63.1206|290.161|70.9237|-0.22413|0.135459|0.965099|-63.1206|290.161|70.9237|-62.8859|251.746|61.7577|-0.00594266|0.972678|0.232082|-62.8859|251.746|61.7577|-68.2263|244.583|84.5568|0.218087|0.292518|-0.931059|-68.2263|244.583|84.5568|-71.2762|250.474|99.6817|0.184669|-0.356691|-0.915789|-66.1582|296.383|133.028|-42.3667|285.103|72.8643|-0.362274|0.171762|0.916109|-42.3667|285.103|72.8643|-43.7029|243.538|63.593|0.031362|0.975534|0.217602|-43.7029|243.538|63.593|-52.2833|236.183|86.0453|0.341355|0.292637|-0.893219|-52.2833|236.183|86.0453|-56.7319|242.316|100.828|0.267804|-0.369229|-0.889916|-57.4778|292.304|139.536|-24.2483|278.162|80.446|-0.479839|0.204201|0.853262|-24.2483|278.162|80.446|-11.9414|266.899|46.3299|-0.324065|0.296585|0.898342|-11.9414|266.899|46.3299|-7.79017|254.588|29.3687|-0.194294|0.576227|0.793859|-7.79017|254.588|29.3687|-5.88649|244.212|18.5603|-0.126048|0.686989|0.715653|-58.658|272.83|150.363|-58.658|272.83|150.363|0.0|0.0|0.0|-58.658|272.83|150.363|-44.8591|250.598|111.335|-0.29367|0.473145|0.830597|-44.8591|250.598|111.335|-48.9313|237.434|84.5308|0.135112|0.436769|0.889369|-48.9313|237.434|84.5308|-60.8169|231.182|68.795|0.574528|0.302234|0.76064
-62.6913|282.754|88.1418|-1.95573888741|-11.3934540554|22.4059765035|0.392433|-0.167542|-0.904393|-95.6167|291.808|151.217|-195.354|334.389|381.07|-97.4095|294.119|119.44|-91.3732|289.648|65.3778|-0.110593|0.0819186|0.990484|-91.3732|289.648|65.3778|-85.1069|269.08|42.6924|-0.200483|0.658046|0.725798|-85.1069|269.08|42.6924|-81.6407|257.703|30.144|-0.200483|0.658045|0.725799|-81.6407|257.703|30.144|-79.202|242.754|28.4906|-0.160063|0.981124|0.10852|-85.0781|298.695|121.985|-71.2181|289.739|65.3777|-0.235061|0.151884|0.96004|-71.2181|289.739|65.3777|-69.667|251.314|56.3805|-0.0392743|0.972914|0.227808|-69.667|251.314|56.3805|-74.6236|244.127|79.2585|0.202416|0.293508|-0.934281|-74.6236|244.127|79.2585|-77.7919|250.024|94.3565|0.191839|-0.357079|-0.914162|-74.8833|297.397|127.287|-50.3224|285.421|67.569|-0.373989|0.182362|0.909327|-50.3224|285.421|67.569|-49.9579|243.768|58.612|-0.00855358|0.977616|0.210225|-49.9579|243.768|58.612|-58.4581|237.079|81.3022|0.338163|0.2661|-0.902683|-58.4581|237.079|81.3022|-63.1597|243.663|95.8101|0.283035|-0.396356|-0.87338|-66.1177|293.771|133.947|-32.0372|279.275|75.4308|-0.492128|0.209318|0.844983|-32.0372|279.275|75.4308|-17.5712|268.284|42.0819|-0.380917|0.28943|0.878142|-17.5712|268.284|42.0819|-11.6144|256.818|25.0661|-0.278807|0.536646|0.796415|-11.6144|256.818|25.0661|-8.32883|247.031|14.0425|-0.217546|0.648012|0.7299|-66.7292|274.543|145.252|-66.7292|274.543|145.252|0.0|0.0|0.0|-66.7292|274.543|145.252|-50.0578|251.524|107.835|-0.354804|0.489912|0.796304|-50.0578|251.524|107.835|-52.4047|237.214|81.414|0.0778705|0.474783|0.876651|-52.4047|237.214|81.414|-63.3259|229.877|65.4491|0.527907|0.354644|0.771713
-43.2833|266.721|88.4312|-2.95995429204|-11.0072589335|15.5443017889|0.256477|-0.116416|-0.959514|-68.2195|276.255|154.946|-133.404|305.842|398.808|-74.1166|278.521|123.42|-74.5634|272.852|69.1349|0.0081852|0.103858|0.994558|-74.5634|272.852|69.1349|-70.6908|259.86|40.9723|-0.123899|0.415678|0.901033|-70.6908|259.86|40.9723|-68.1882|249.767|27.1599|-0.144751|0.583766|0.798914|-68.1882|249.767|27.1599|-65.8486|239.65|16.0092|-0.153549|0.663955|0.731838|-61.6196|283.255|124.362|-54.5562|273.109|66.7096|-0.119794|0.172078|0.977772|-54.5562|273.109|66.7096|-53.4603|234.411|58.8936|-0.0277478|0.979829|0.197901|-53.4603|234.411|58.8936|-55.9414|227.594|82.2816|0.101322|0.278391|-0.955109|-55.9414|227.594|82.2816|-57.6582|232.777|97.8686|0.103952|-0.313841|-0.943768|-50.8487|282.164|128.428|-33.5026|269.014|66.4671|-0.264129|0.200235|0.943473|-33.5026|269.014|66.4671|-33.7419|227.185|58.3673|0.00561691|0.981748|0.190105|-33.7419|227.185|58.3673|-39.3608|219.535|81.6427|0.223539|0.304343|-0.925962|-39.3608|219.535|81.6427|-42.5477|225.019|96.9953|0.191852|-0.330125|-0.924235|-41.3081|278.764|134.063|-14.34|263.202|72.2064|-0.389423|0.224727|0.893223|-14.34|263.202|72.2064|-5.42501|252.2|36.9686|-0.23475|0.28971|0.92788|-5.42501|252.2|36.9686|-1.87402|241.642|18.7366|-0.166202|0.494159|0.853337|-1.87402|241.642|18.7366|-0.950849|230.665|8.40373|-0.061126|0.726759|0.684168|-40.3483|259.799|145.779|-40.3483|259.799|145.779|0.0|0.0|0.0|-40.3483|259.799|145.779|-28.787|234.816|107.699|-0.24605|0.53169|0.81041|-28.787|234.816|107.699|-34.4001|219.395|82.4201|0.186241|0.511662|0.838759|-34.4001|219.395|82.4201|-47.3745|211.641|68.2953|0.627156|0.37484|0.682766
-47.3264|272.566|87.0978|-3.43309324076|-13.448011694|16.2273155912|0.319295|-0.1168|-0.94043|-73.3334|282.835|153.136|-154.483|312.52|392.148|-78.1246|285.539|121.7|-78.0382|280.099|67.3897|-0.00158328|0.0996627|0.99502|-78.0382|280.099|67.3897|-74.7915|263.359|41.195|-0.103873|0.535576|0.838075|-74.7915|263.359|41.195|-72.8547|252.304|28.0441|-0.112026|0.639423|0.76065|-72.8547|252.304|28.0441|-71.1478|242.561|16.4544|-0.112026|0.639423|0.76065|-65.4519|289.732|122.839|-58.0057|279.51|65.2478|-0.126286|0.173346|0.976731|-58.0057|279.51|65.2478|-58.4584|240.918|56.8689|0.0114639|0.977169|0.212153|-58.4584|240.918|56.8689|-61.4706|233.604|80.0435|0.123008|0.298677|-0.946394|-61.4706|233.604|80.0435|-63.1139|238.863|95.613|0.0994993|-0.318434|-0.942709|-54.7963|288.167|127.051|-37.1444|274.522|65.284|-0.268785|0.207768|0.940525|-37.1444|274.522|65.284|-38.9604|232.753|57.0733|0.0426223|0.98033|0.192708|-38.9604|232.753|57.0733|-45.3711|225.538|80.2829|0.255034|0.287039|-0.923345|-45.3711|225.538|80.2829|-48.5546|231.624|95.4077|0.191651|-0.366377|-0.910515|-45.4907|284.341|132.806|-18.3309|267.875|71.2673|-0.392191|0.237776|0.888622|-18.3309|267.875|71.2673|-8.94421|254.816|36.8641|-0.247171|0.343869|0.905903|-8.94421|254.816|36.8641|-6.67552|240.789|20.9084|-0.106185|0.656521|0.746796|-6.67552|240.789|20.9084|-6.26759|228.975|11.5084|-0.0270105|0.782235|0.622398|-45.5076|265.308|144.45|-45.5076|265.308|144.45|0.0|0.0|0.0|-45.5076|265.308|144.45|-33.4574|239.809|106.868|-0.256453|0.542681|0.799831|-33.4574|239.809|106.868|-38.5606|224.472|81.4301|0.169321|0.50888|0.844021|-38.5606|224.472|81.4301|-51.5017|217.231|67.0051|0.625548|0.349992|0.697277
-51.8647|278.404|84.334|-3.93184454539|-12.5510567276|15.7504932495|0.327538|-0.0142862|-0.94473|-77.5656|288.031|150.508|-160.81|291.662|390.613|-82.5374|291.358|119.054|-82.8746|285.192|64.8229|0.00617867|0.112972|0.993579|-82.8746|285.192|64.8229|-79.0412|267.777|39.1528|-0.122648|0.557172|0.821289|-79.0412|267.777|39.1528|-76.5367|252.212|32.0552|-0.144861|0.900268|0.410527|-76.5367|252.212|32.0552|-74.3295|238.495|25.8002|-0.14486|0.900268|0.410527|-69.9221|295.763|120.016|-62.8563|284.887|62.4971|-0.119833|0.184449|0.975509|-62.8563|284.887|62.4971|-62.709|246.247|54.33|-0.00373003|0.978379|0.206789|-62.709|246.247|54.33|-65.4428|239.339|77.6631|0.111641|0.282107|-0.952865|-65.4428|239.339|77.6631|-67.0503|244.979|93.1023|0.0973349|-0.341535|-0.934815|-59.2042|294.421|124.146|-41.9198|280.226|62.3995|-0.263189|0.216155|0.940217|-41.9198|280.226|62.3995|-43.2024|238.376|54.5044|0.0301034|0.98222|0.185303|-43.2024|238.376|54.5044|-49.1366|231.431|77.9221|0.23608|0.276299|-0.931625|-49.1366|231.431|77.9221|-52.1496|237.767|92.979|0.181384|-0.381422|-0.906431|-49.786|290.819|129.862|-22.9488|273.954|68.2899|-0.387534|0.243534|0.889106|-22.9488|273.954|68.2899|-13.1998|260.116|34.2944|-0.25671|0.364382|0.895168|-13.1998|260.116|34.2944|-10.7517|245.513|18.8922|-0.11458|0.683507|0.720895|-10.7517|245.513|18.8922|-10.3536|233.15|10.2257|-0.0263586|0.818551|0.573828|-49.3943|271.946|141.758|-49.3943|271.946|141.758|0.0|0.0|0.0|-49.3943|271.946|141.758|-37.9556|246.346|104.053|-0.243442|0.544815|0.802441|-37.9556|246.346|104.053|-43.9079|230.865|78.8886|0.197495|0.513683|0.83494|-43.9079|230.865|78.8886|-57.5157|223.603|65.1016|0.657777|0.350993|0.666434
-52.0646|286.296|78.9762|-0.688886804591|-13.2088287118|14.9727413072|0.304725|0.0335433|-0.95185|-76.731|292.291|145.964|-154.177|283.766|387.879|-82.1627|297.485|114.796|-83.232|294.559|60.3029|0.0195911|0.0535981|0.99837|-83.232|294.559|60.3029|-79.9927|276.88|34.7317|-0.103637|0.565622|0.818126|-79.9927|276.88|34.7317|-77.8677|259.846|32.676|-0.122912|0.985269|0.118902|-77.8677|259.846|32.676|-75.995|244.834|30.8644|-0.122912|0.985269|0.118902|-69.4876|301.691|115.855|-63.2483|294.183|57.7058|-0.105817|0.127347|0.986197|-63.2483|294.183|57.7058|-63.5827|256.091|47.2762|0.00846747|0.964465|0.264076|-63.5827|256.091|47.2762|-66.1891|248.057|70.2604|0.106438|0.328126|-0.938618|-66.1891|248.057|70.2604|-67.5687|253.31|85.8576|0.0835301|-0.318061|-0.944383|-58.7359|299.993|119.76|-42.3685|289.315|57.0624|-0.249227|0.162606|0.954697|-42.3685|289.315|57.0624|-44.3027|247.942|47.0657|0.0453978|0.971025|0.234627|-44.3027|247.942|47.0657|-50.0127|240.337|70.3337|0.227159|0.302548|-0.925669|-50.0127|240.337|70.3337|-52.6695|246.381|85.5765|0.159944|-0.363856|-0.91762|-49.2899|295.959|125.13|-23.3989|282.504|62.3256|-0.37387|0.194286|0.906904|-23.3989|282.504|62.3256|-15.3701|269.802|27.4483|-0.211415|0.33447|0.918387|-15.3701|269.802|27.4483|-13.8325|255.887|11.3087|-0.0719667|0.651289|0.75541|-13.8325|255.887|11.3087|-14.1969|243.709|2.38338|0.0241283|0.806335|0.590966|-48.966|276.408|135.879|-48.966|276.408|135.879|0.0|0.0|0.0|-48.966|276.408|135.879|-37.8532|253.377|96.459|-0.236505|0.49015|0.838939|-37.8532|253.377|96.459|-44.2512|239.649|70.4025|0.212286|0.455512|0.864548|-44.2512|239.649|70.4025|-57.8899|233.277|56.2122|0.659263|0.308012|0.68593
-50.5831|294.956|76.1633|2.42286428138|-10.176374949|14.0088598776|0.317834|0.0565581|-0.946458|-74.7029|297.239|143.631|-155.481|282.865|384.175|-80.6199|303.043|112.858|-82.4702|302.235|58.3136|0.0339004|0.0148149|0.999315|-82.4702|302.235|58.3136|-77.5443|288.842|30.5052|-0.157601|0.428477|0.889702|-77.5443|288.842|30.5052|-74.2259|275.14|20.4974|-0.191939|0.792517|0.578858|-74.2259|275.14|20.4974|-71.3014|263.065|11.6776|-0.191939|0.792517|0.578857|-68.1749|307.893|113.896|-62.5433|303.058|55.4023|-0.0955103|0.0820042|0.992045|-62.5433|303.058|55.4023|-61.6674|264.726|45.929|-0.022179|0.970553|0.239863|-61.6674|264.726|45.929|-62.6499|256.779|69.0699|0.0401254|0.324549|-0.945018|-62.6499|256.779|69.0699|-63.437|261.37|84.9152|0.0476562|-0.277972|-0.959406|-57.2812|306.633|117.567|-41.4447|299.371|54.2467|-0.241142|0.110574|0.96417|-41.4447|299.371|54.2467|-41.8815|257.695|45.4028|0.0102529|0.978166|0.20757|-41.8815|257.695|45.4028|-46.7862|249.927|68.8005|0.195122|0.309007|-0.930829|-46.7862|249.927|68.8005|-49.4558|255.612|84.1788|0.160713|-0.342195|-0.925783|-47.5391|302.912|122.625|-22.046|293.407|58.9419|-0.368124|0.13725|0.91959|-22.046|293.407|58.9419|-15.8881|281.58|23.383|-0.16215|0.311421|0.936336|-15.8881|281.58|23.383|-13.928|270.391|5.28761|-0.0917393|0.523708|0.846944|-13.928|270.391|5.28761|-14.0602|258.976|-4.60027|0.00874922|0.755836|0.654703|-45.971|282.996|132.563|-45.971|282.996|132.563|0.0|0.0|0.0|-45.971|282.996|132.563|-36.9222|262.115|91.4546|-0.192579|0.444404|0.874882|-36.9222|262.115|91.4546|-45.4314|249.496|65.4408|0.282333|0.41868|0.863131|-45.4314|249.496|65.4408|-60.2665|243.562|52.2996|0.717096|0.286825|0.63522
-45.1209|295.532|79.9581|0.530001661604|-12.5787890035|16.127244781|0.331221|0.0156115|-0.943424|-71.2642|300.43|146.516|-155.445|296.462|386.289|-76.044|305.755|115.361|-75.9907|303.832|60.8131|-0.000976918|0.0352278|0.999379|-75.9907|303.832|60.8131|-72.117|291.705|32.2674|-0.123934|0.387993|0.913292|-72.117|291.705|32.2674|-69.6244|280.502|19.3372|-0.144174|0.647988|0.74788|-69.6244|280.502|19.3372|-67.3863|269.851|8.67422|-0.146891|0.699041|0.699832|-63.4365|310.066|116.754|-55.9561|303.701|58.6143|-0.126865|0.10795|0.986028|-55.9561|303.701|58.6143|-56.2205|265.293|49.4185|0.00669372|0.972493|0.232835|-56.2205|265.293|49.4185|-58.7477|257.895|72.6243|0.103205|0.302113|-0.947669|-58.7477|257.895|72.6243|-60.1562|262.777|88.3391|0.0852839|-0.295579|-0.951504|-52.7484|308.402|120.843|-35.0188|299.052|58.3041|-0.269967|0.142371|0.952286|-35.0188|299.052|58.3041|-36.7249|257.493|49.0717|0.0400414|0.975419|0.216688|-36.7249|257.493|49.0717|-42.8147|249.951|72.2638|0.242271|0.300037|-0.92265|-42.8147|249.951|72.2638|-45.8499|255.617|87.5811|0.182719|-0.341093|-0.9221|-43.3711|304.362|126.328|-16.0899|292.333|63.824|-0.393945|0.173702|0.902571|-16.0899|292.333|63.824|-7.26588|280.994|28.6701|-0.232354|0.298574|0.92567|-7.26588|280.994|28.6701|-4.3121|269.589|10.8466|-0.13825|0.533818|0.834221|-4.3121|269.589|10.8466|-3.88209|258.422|0.686712|-0.0284722|0.739355|0.672713|-43.0626|284.619|136.72|-43.0626|284.619|136.72|0.0|0.0|0.0|-43.0626|284.619|136.72|-32.9627|262.572|96.4744|-0.214948|0.469222|0.856521|-32.9627|262.572|96.4744|-40.5651|249.707|70.3008|0.252246|0.426842|0.868434|-40.5651|249.707|70.3008|-54.7089|243.906|56.3622|0.683682|0.2804|0.673762
-45.8185|297.243|80.218|-0.0199374291417|-13.7980981666|16.5065678787|0.268426|0.0141076|-0.963197|-71.5753|302.839|146.804|-139.796|299.254|391.602|-76.7408|308.254|115.384|-76.3749|306.151|60.8445|-0.00670382|0.0385389|0.999235|-76.3749|306.151|60.8445|-72.8908|292.342|33.0219|-0.111473|0.441809|0.890156|-72.8908|292.342|33.0219|-70.7124|280.021|21.09|-0.125995|0.712625|0.690138|-70.7124|280.021|21.09|-68.7658|267.957|11.9894|-0.127759|0.791783|0.597292|-64.0517|312.295|116.846|-56.3341|305.576|58.7777|-0.130887|0.11394|0.984828|-56.3341|305.576|58.7777|-57.262|267.197|49.506|0.0234924|0.971769|0.23476|-57.262|267.197|49.506|-60.2487|260.046|72.7346|0.121971|0.29203|-0.9486|-60.2487|260.046|72.7346|-61.7398|265.257|88.3356|0.0902858|-0.315515|-0.944616|-53.4292|310.412|121.012|-35.5016|300.472|58.6198|-0.272983|0.151357|0.950038|-35.5016|300.472|58.6198|-38.0109|258.962|49.3481|0.0588943|0.974257|0.217611|-38.0109|258.962|49.3481|-44.4075|251.815|72.5826|0.254475|0.28433|-0.924337|-44.4075|251.815|72.5826|-47.3901|257.737|87.8128|0.179553|-0.356546|-0.916862|-44.178|306.186|126.571|-16.7599|293.36|64.2851|-0.395923|0.185216|0.899411|-16.7599|293.36|64.2851|-7.28415|282.629|29.11|-0.249514|0.282565|0.926229|-7.28415|282.629|29.11|-4.82532|270.045|12.0193|-0.115084|0.588965|0.799922|-4.82532|270.045|12.0193|-4.35346|259.002|1.7276|-0.0312432|0.731205|0.681442|-44.3674|286.476|137.027|-44.3674|286.476|137.027|0.0|0.0|0.0|-44.3674|286.476|137.027|-33.5532|263.889|97.2684|-0.23015|0.480702|0.846142|-33.5532|263.889|97.2684|-40.7652|250.912|71.0397|0.239294|0.430558|0.870263|-40.7652|250.912|71.0397|-54.9651|245.379|57.0494|0.686392|0.267454|0.676265
-45.7286|299.669|78.7648|1.10639236777|-12.8731940658|16.3247123824|0.299736|0.0530147|-0.952548|-71.7155|303.647|145.391|-147.894|290.174|387.483|-76.7173|309.644|114.181|-76.4904|308.351|59.6151|-0.0041562|0.0236893|0.999711|-76.4904|308.351|59.6151|-72.5617|295.397|31.4425|-0.125696|0.414437|0.901356|-72.5617|295.397|31.4425|-70.0696|283.267|19.3776|-0.14414|0.70161|0.69783|-70.0696|283.267|19.3776|-67.8524|271.955|9.41388|-0.145521|0.742419|0.65394|-64.0924|313.873|115.665|-56.4495|308.141|57.4811|-0.12962|0.0972161|0.986787|-56.4495|308.141|57.4811|-56.9768|269.751|48.2184|0.0133508|0.972017|0.234531|-56.9768|269.751|48.2184|-59.5263|262.448|71.4518|0.104116|0.298241|-0.948795|-59.5263|262.448|71.4518|-60.8821|267.36|87.162|0.0820913|-0.297375|-0.951225|-53.4268|312.106|119.771|-35.5357|303.387|57.1864|-0.272429|0.13277|0.952972|-35.5357|303.387|57.1864|-37.581|261.816|48.074|0.0480051|0.975681|0.213873|-37.581|261.816|48.074|-43.7764|254.533|71.3209|0.246472|0.28972|-0.924832|-43.7764|254.533|71.3209|-46.7978|260.239|86.626|0.18189|-0.343501|-0.92137|-44.0891|307.954|125.239|-16.6604|296.505|62.6907|-0.396074|0.165319|0.903214|-16.6604|296.505|62.6907|-7.66144|285.211|27.5669|-0.23696|0.297402|0.924879|-7.66144|285.211|27.5669|-4.28544|274.652|9.30231|-0.158012|0.494207|0.854864|-4.28544|274.652|9.30231|-3.71117|263.749|-1.13326|-0.0380237|0.721886|0.690967|-43.9177|288.091|135.403|-43.9177|288.091|135.403|0.0|0.0|0.0|-43.9177|288.091|135.403|-34.2603|266.188|94.9706|-0.20553|0.466152|0.8605|-34.2603|266.188|94.9706|-42.3256|253.66|68.7721|0.267605|0.415665|0.869259|-42.3256|253.66|68.7721|-56.8961|248.322|55.0906|0.704307|0.258044|0.661335
-51.8623|297.211|84.8049|0.383336020668|-12.4628397108|16.0696577479|0.298637|0.00846685|-0.954329|-77.6267|302.315|151.474|-153.526|300.163|394.018|-82.7715|307.483|120.206|-82.7677|305.388|65.6642|-6.93306e-05|0.0383722|0.999264|-82.7677|305.388|65.6642|-78.6963|290.255|38.621|-0.130261|0.484172|0.865223|-78.6963|290.255|38.621|-76.096|275.989|29.2068|-0.150405|0.825154|0.544518|-76.096|275.989|29.2068|-73.8043|263.416|20.9103|-0.150404|0.825154|0.544517|-70.1715|311.824|121.573|-62.7351|305.291|63.4461|-0.126119|0.110795|0.985809|-62.7351|305.291|63.4461|-62.6904|267.129|53.274|-0.00113124|0.966263|0.257556|-62.6904|267.129|53.274|-65.3712|259.628|76.4296|0.109476|0.306302|-0.945618|-65.3712|259.628|76.4296|-66.8891|264.957|91.9884|0.0919079|-0.32262|-0.942056|-59.476|310.194|125.657|-41.7887|300.684|63.1299|-0.269324|0.144817|0.952099|-41.7887|300.684|63.1299|-43.1855|259.297|53.1026|0.0327836|0.971358|0.235347|-43.1855|259.297|53.1026|-49.2375|251.788|76.3152|0.240768|0.298734|-0.923466|-49.2375|251.788|76.3152|-52.2273|257.742|91.5318|0.179987|-0.358424|-0.916044|-50.0851|306.19|131.145|-22.8406|294.02|68.6523|-0.393414|0.175738|0.902409|-22.8406|294.02|68.6523|-13.886|282.802|33.4929|-0.235794|0.295413|0.925814|-13.886|282.802|33.4929|-11.0862|270.923|15.9561|-0.13104|0.55598|0.820801|-11.0862|270.923|15.9561|-10.4357|260.025|5.51992|-0.0430734|0.721563|0.691008|-49.726|286.481|141.599|-49.726|286.481|141.599|0.0|0.0|0.0|-49.726|286.481|141.599|-37.8237|264.032|102.075|-0.253307|0.477779|0.841168|-37.8237|264.032|102.075|-44.5079|250.739|75.8641|0.221781|0.441037|0.869655|-44.5079|250.739|75.8641|-58.5457|244.793|61.8797|0.678556|0.287432|0.675977
