"sag_pos_x"|"sag_pos_y"|"sag_pos_z"|"sag_pitch"|"sag_roll"|"sag_yaw"|"sag_armd_x"|"sag_armd_y"|"sag_armd_z"|"sag_wrp_x"|"sag_wrp_y"|"sag_wrp_z"|"sag_elbp_x"|"sag_elbp_y"|"sag_elbp_z"|"sag_m_s_x_pinky"|"sag_m_s_y_pinky"|"sag_m_s_z_pinky"|"sag_m_e_x_pinky"|"sag_m_e_y_pinky"|"sag_m_e_z_pinky"|"sag_m_d_x_pinky"|"sag_m_d_y_pinky"|"sag_m_d_z_pinky"|"sag_p_s_x_pinky"|"sag_p_s_y_pinky"|"sag_p_s_z_pinky"|"sag_p_e_x_pinky"|"sag_p_e_y_pinky"|"sag_p_e_z_pinky"|"sag_p_d_x_pinky"|"sag_p_d_y_pinky"|"sag_p_d_z_pinky"|"sag_i_s_x_pinky"|"sag_i_s_y_pinky"|"sag_i_s_z_pinky"|"sag_i_e_x_pinky"|"sag_i_e_y_pinky"|"sag_i_e_z_pinky"|"sag_i_d_x_pinky"|"sag_i_d_y_pinky"|"sag_i_d_z_pinky"|"sag_d_s_x_pinky"|"sag_d_s_y_pinky"|"sag_d_s_z_pinky"|"sag_d_e_x_pinky"|"sag_d_e_y_pinky"|"sag_d_e_z_pinky"|"sag_d_d_x_pinky"|"sag_d_d_y_pinky"|"sag_d_d_z_pinky"|"sag_m_s_x_ring"|"sag_m_s_y_ring"|"sag_m_s_z_ring"|"sag_m_e_x_ring"|"sag_m_e_y_ring"|"sag_m_e_z_ring"|"sag_m_d_x_ring"|"sag_m_d_y_ring"|"sag_m_d_z_ring"|"sag_p_s_x_ring"|"sag_p_s_y_ring"|"sag_p_s_z_ring"|"sag_p_e_x_ring"|"sag_p_e_y_ring"|"sag_p_e_z_ring"|"sag_p_d_x_ring"|"sag_p_d_y_ring"|"sag_p_d_z_ring"|"sag_i_s_x_ring"|"sag_i_s_y_ring"|"sag_i_s_z_ring"|"sag_i_e_x_ring"|"sag_i_e_y_ring"|"sag_i_e_z_ring"|"sag_i_d_x_ring"|"sag_i_d_y_ring"|"sag_i_d_z_ring"|"sag_d_s_x_ring"|"sag_d_s_y_ring"|"sag_d_s_z_ring"|"sag_d_e_x_ring"|"sag_d_e_y_ring"|"sag_d_e_z_ring"|"sag_d_d_x_ring"|"sag_d_d_y_ring"|"sag_d_d_z_ring"|"sag_m_s_x_middle"|"sag_m_s_y_middle"|"sag_m_s_z_middle"|"sag_m_e_x_middle"|"sag_m_e_y_middle"|"sag_m_e_z_middle"|"sag_m_d_x_middle"|"sag_m_d_y_middle"|"sag_m_d_z_middle"|"sag_p_s_x_middle"|"sag_p_s_y_middle"|"sag_p_s_z_middle"|"sag_p_e_x_middle"|"sag_p_e_y_middle"|"sag_p_e_z_middle"|"sag_p_d_x_middle"|"sag_p_d_y_middle"|"sag_p_d_z_middle"|"sag_i_s_x_middle"|"sag_i_s_y_middle"|"sag_i_s_z_middle"|"sag_i_e_x_middle"|"sag_i_e_y_middle"|"sag_i_e_z_middle"|"sag_i_d_x_middle"|"sag_i_d_y_middle"|"sag_i_d_z_middle"|"sag_d_s_x_middle"|"sag_d_s_y_middle"|"sag_d_s_z_middle"|"sag_d_e_x_middle"|"sag_d_e_y_middle"|"sag_d_e_z_middle"|"sag_d_d_x_middle"|"sag_d_d_y_middle"|"sag_d_d_z_middle"|"sag_m_s_x_index"|"sag_m_s_y_index"|"sag_m_s_z_index"|"sag_m_e_x_index"|"sag_m_e_y_index"|"sag_m_e_z_index"|"sag_m_d_x_index"|"sag_m_d_y_index"|"sag_m_d_z_index"|"sag_p_s_x_index"|"sag_p_s_y_index"|"sag_p_s_z_index"|"sag_p_e_x_index"|"sag_p_e_y_index"|"sag_p_e_z_index"|"sag_p_d_x_index"|"sag_p_d_y_index"|"sag_p_d_z_index"|"sag_i_s_x_index"|"sag_i_s_y_index"|"sag_i_s_z_index"|"sag_i_e_x_index"|"sag_i_e_y_index"|"sag_i_e_z_index"|"sag_i_d_x_index"|"sag_i_d_y_index"|"sag_i_d_z_index"|"sag_d_s_x_index"|"sag_d_s_y_index"|"sag_d_s_z_index"|"sag_d_e_x_index"|"sag_d_e_y_index"|"sag_d_e_z_index"|"sag_d_d_x_index"|"sag_d_d_y_index"|"sag_d_d_z_index"|"sag_m_s_x_thumb"|"sag_m_s_y_thumb"|"sag_m_s_z_thumb"|"sag_m_e_x_thumb"|"sag_m_e_y_thumb"|"sag_m_e_z_thumb"|"sag_m_d_x_thumb"|"sag_m_d_y_thumb"|"sag_m_d_z_thumb"|"sag_p_s_x_thumb"|"sag_p_s_y_thumb"|"sag_p_s_z_thumb"|"sag_p_e_x_thumb"|"sag_p_e_y_thumb"|"sag_p_e_z_thumb"|"sag_p_d_x_thumb"|"sag_p_d_y_thumb"|"sag_p_d_z_thumb"|"sag_i_s_x_thumb"|"sag_i_s_y_thumb"|"sag_i_s_z_thumb"|"sag_i_e_x_thumb"|"sag_i_e_y_thumb"|"sag_i_e_z_thumb"|"sag_i_d_x_thumb"|"sag_i_d_y_thumb"|"sag_i_d_z_thumb"|"sag_d_s_x_thumb"|"sag_d_s_y_thumb"|"sag_d_s_z_thumb"|"sag_d_e_x_thumb"|"sag_d_e_y_thumb"|"sag_d_e_z_thumb"|"sag_d_d_x_thumb"|"sag_d_d_y_thumb"|"sag_d_d_z_thumb"
21.4538|270.009|13.6351|11.4500754705|-57.0864417116|-9.24245072953|-0.434225|0.340932|-0.833795|42.9162|250.671|80.1519|154.34|163.186|294.108|44.5493|246.82|49.5216|38.761|242.355|-5.09976|0.105034|0.0810254|0.991162|38.761|242.355|-5.09976|42.0904|238.799|-37.9591|-0.100227|0.107024|0.989192|42.0904|238.799|-37.9591|40.8747|236.089|-56.092|0.0661579|0.147495|0.986848|40.8747|236.089|-56.092|36.81|233.047|-71.4688|0.251013|0.187847|0.949582|44.2814|260.335|50.0053|31.4275|261.096|-8.11772|0.215915|-0.0127828|0.976329|31.4275|261.096|-8.11772|25.7133|265.577|-49.4593|0.136135|-0.106759|0.984921|25.7133|265.577|-49.4593|16.3362|265.943|-73.7332|0.360316|-0.0140587|0.932724|16.3362|265.943|-73.7332|6.41278|264.521|-88.1416|0.565348|0.0810092|0.820865|39.2464|270.15|53.8295|19.6504|279.255|-8.85755|0.295537|-0.137306|0.945413|19.6504|279.255|-8.85755|4.82471|288.821|-50.5608|0.327407|-0.211249|0.920966|4.82471|288.821|-50.5608|-10.4992|290.672|-72.3651|0.573613|-0.0693007|0.81619|-10.4992|290.672|-72.3651|-23.7275|289.56|-84.0033|0.749297|0.0629998|0.65923|32.5319|278.0|59.3287|7.04904|295.207|-3.46688|0.364459|-0.2461|0.898112|7.04904|295.207|-3.46688|-28.9507|288.565|-20.4645|0.891938|0.164587|0.421138|-28.9507|288.565|-20.4645|-40.8024|272.692|-9.36421|0.52194|0.699003|-0.48885|-40.8024|272.692|-9.36421|-40.9056|262.482|3.02043|0.00643391|0.636107|-0.771574|14.5487|272.171|71.5815|14.5487|272.171|71.5815|0.0|0.0|0.0|14.5487|272.171|71.5815|-20.6587|290.18|45.3756|0.742128|-0.379621|0.552389|-20.6587|290.18|45.3756|-43.822|295.766|23.9685|0.723146|-0.174385|0.668319|-43.822|295.766|23.9685|-58.2193|294.351|7.4118|0.654824|0.0643744|0.753035
7.29353|429.132|35.7103|24.6124708482|-60.2144225011|-9.03710450483|-0.420443|0.502226|-0.755643|27.5411|394.955|96.381|135.429|266.081|290.282|29.071|397.513|65.4584|23.3452|405.499|11.2333|0.103899|-0.144921|0.983973|23.3452|405.499|11.2333|24.4688|409.172|-21.7624|-0.0338236|-0.110552|0.993295|24.4688|409.172|-21.7624|21.2611|410.446|-39.8099|0.174575|-0.0693457|0.982199|21.2611|410.446|-39.8099|15.055|410.82|-54.7619|0.383254|-0.0230863|0.923354|29.4501|410.585|68.9151|16.9353|424.774|12.4692|0.210219|-0.238343|0.948156|16.9353|424.774|12.4692|9.28846|437.32|-26.8496|0.182177|-0.298902|0.936733|9.28846|437.32|-26.8496|-1.13216|442.699|-50.0824|0.400412|-0.206701|0.892718|-1.13216|442.699|-50.0824|-11.7668|444.387|-63.9444|0.605869|-0.0961317|0.789735|24.8734|419.544|74.8409|6.04755|443.191|15.8244|0.283921|-0.356639|0.890055|6.04755|443.191|15.8244|-9.76256|460.724|-22.8165|0.349147|-0.387186|0.853337|-9.76256|460.724|-22.8165|-24.8454|467.572|-43.7756|0.564591|-0.25635|0.784552|-24.8454|467.572|-43.7756|-37.9111|469.504|-55.49|0.740086|-0.109422|0.66355|18.5164|426.298|81.976|-5.79969|458.145|24.6764|0.347773|-0.455481|0.819507|-5.79969|458.145|24.6764|-42.7959|448.472|11.7633|0.916627|0.239656|0.319937|-42.7959|448.472|11.7633|-51.5296|430.635|22.7701|0.384625|0.785555|-0.484733|-51.5296|430.635|22.7701|-48.2129|419.997|34.3237|-0.20663|0.662722|-0.719794|0.21358|418.776|92.7433|0.21358|418.776|92.7433|0.0|0.0|0.0|0.21358|418.776|92.7433|-35.6314|441.128|71.1522|0.755568|-0.471155|0.455116|-35.6314|441.128|71.1522|-59.8148|454.912|55.304|0.754996|-0.430329|0.494771|-59.8148|454.912|55.304|-75.8923|460.765|41.4957|0.731236|-0.266209|0.628034
37.2039|389.721|25.9438|21.2933694106|-48.8027062272|-4.22084180538|-0.370284|0.464213|-0.804609|53.1913|360.3|90.2671|148.208|241.181|296.733|59.2143|363.166|60.1393|60.8811|368.959|5.36165|-0.0302459|-0.105126|0.993999|60.8811|368.959|5.36165|69.3162|369.99|-26.7514|-0.253931|-0.0310253|0.966725|69.3162|369.99|-26.7514|69.8073|368.877|-45.0857|-0.0267232|0.0605482|0.997807|69.8073|368.877|-45.0857|67.4636|366.824|-60.9762|0.144733|0.126805|0.981312|56.7158|376.15|62.9922|51.0442|386.761|4.68843|0.0952694|-0.178242|0.979364|51.0442|386.761|4.68843|49.6283|396.613|-36.0889|0.0337329|-0.234707|0.971481|49.6283|396.613|-36.0889|42.4643|398.745|-61.0172|0.275276|-0.0819285|0.957868|42.4643|398.745|-61.0172|34.1411|397.659|-76.4329|0.474183|0.0618757|0.878249|49.7394|384.233|67.7162|36.6726|402.943|5.4606|0.197066|-0.282177|0.938904|36.6726|402.943|5.4606|27.4406|418.189|-36.1663|0.203879|-0.336684|0.919281|27.4406|418.189|-36.1663|15.1823|421.632|-59.6516|0.458858|-0.128886|0.879112|15.1823|421.632|-59.6516|3.53051|420.067|-72.822|0.659999|0.0886301|0.746021|41.2317|389.847|73.4649|21.1067|415.648|11.6748|0.287832|-0.369016|0.883731|21.1067|415.648|11.6748|-11.4627|402.66|-8.31435|0.806946|0.321806|0.495256|-11.4627|402.66|-8.31435|-20.7457|383.371|-0.740961|0.408818|0.849487|-0.333527|-20.7457|383.371|-0.740961|-19.6386|371.714|10.2384|-0.0689761|0.726194|-0.684021|23.0727|379.315|81.6408|23.0727|379.315|81.6408|0.0|0.0|0.0|23.0727|379.315|81.6408|-10.6717|399.779|55.3119|0.711289|-0.43135|0.554982|-10.6717|399.779|55.3119|-33.1956|412.574|36.4716|0.703186|-0.399461|0.588184|-33.1956|412.574|36.4716|-47.3687|417.817|20.5015|0.644625|-0.238462|0.726357
29.2312|302.301|3.1903|13.4102859975|-55.0680968826|-3.88074918027|-0.37202|0.319313|-0.871573|44.6719|281.327|70.8697|140.134|199.39|294.519|49.4101|278.382|40.3342|49.3437|276.036|-14.7242|0.00120439|0.0425691|0.999093|49.3437|276.036|-14.7242|56.0444|273.384|-47.1515|-0.201718|0.0798255|0.976185|56.0444|273.384|-47.1515|56.7865|271.085|-65.3665|-0.0403852|0.125139|0.991317|56.7865|271.085|-65.3665|53.9789|268.182|-81.048|0.173381|0.179283|0.968399|48.601|291.849|41.3091|41.6732|294.64|-17.7527|0.11637|-0.0468865|0.992099|41.6732|294.64|-17.7527|39.7916|299.919|-59.3513|0.0448262|-0.125775|0.991046|39.7916|299.919|-59.3513|33.0376|300.652|-84.4737|0.259524|-0.0281433|0.965326|33.0376|300.652|-84.4737|24.4774|299.146|-99.7235|0.487686|0.0857609|0.868797|42.8497|301.326|44.9728|29.3756|312.423|-18.995|0.203208|-0.167351|0.964728|29.3756|312.423|-18.995|17.8315|322.306|-61.6508|0.254939|-0.218261|0.942002|17.8315|322.306|-61.6508|4.30993|323.94|-84.6328|0.506146|-0.0611752|0.860276|4.30993|323.94|-84.6328|-7.80119|322.523|-97.3994|0.686018|0.0802722|0.723143|35.3309|308.716|50.0533|15.7191|327.717|-14.3133|0.280491|-0.271764|0.920581|15.7191|327.717|-14.3133|-18.4536|319.241|-34.0466|0.846673|0.210015|0.488915|-18.4536|319.241|-34.0466|-30.7036|302.559|-24.7047|0.539479|0.734646|-0.411409|-30.7036|302.559|-24.7047|-31.8611|291.837|-12.8168|0.0721159|0.668033|-0.740629|16.4256|301.795|60.1631|16.4256|301.795|60.1631|0.0|0.0|0.0|16.4256|301.795|60.1631|-16.2955|320.278|31.2088|0.689722|-0.389603|0.610321|-16.2955|320.278|31.2088|-37.9773|329.755|9.61971|0.676893|-0.295868|0.674001|-37.9773|329.755|9.61971|-50.8162|329.531|-8.2275|0.583943|0.0102032|0.81173
-7.03165|433.235|41.9553|29.3339142992|-56.0133336031|-8.47320664169|-0.400204|0.515234|-0.757873|12.5091|395.244|100.547|115.203|263.032|295.021|15.6804|400.642|69.898|12.2002|413.421|16.4049|0.063153|-0.231893|0.970689|12.2002|413.421|16.4049|15.9554|419.326|-16.0679|-0.113047|-0.177773|0.977557|15.9554|419.326|-16.0679|14.0486|421.469|-34.2172|0.103771|-0.116627|0.98774|14.0486|421.469|-34.2172|8.89861|422.257|-49.5494|0.318036|-0.0486357|0.94683|14.791|413.303|74.5736|4.15856|431.928|19.0386|0.178599|-0.312858|0.932857|4.15856|431.928|19.0386|-1.34257|447.156|-19.6873|0.131059|-0.362799|0.922605|-1.34257|447.156|-19.6873|-10.8615|453.377|-43.0962|0.365763|-0.239042|0.899487|-10.8615|453.377|-43.0962|-21.0265|455.041|-57.309|0.579111|-0.0948051|0.809717|9.17952|421.259|81.0188|-8.38056|449.031|23.4262|0.264832|-0.418849|0.868579|-8.38056|449.031|23.4262|-21.0498|469.708|-14.8155|0.279785|-0.456619|0.844523|-21.0498|469.708|-14.8155|-34.8802|477.438|-36.3245|0.517707|-0.289371|0.805136|-34.8802|477.438|-36.3245|-47.2037|479.427|-48.8085|0.698048|-0.112627|0.707138|1.91483|426.772|88.3522|-21.8795|462.087|32.8958|0.340309|-0.505084|0.793145|-21.8795|462.087|32.8958|-57.5073|451.441|17.2|0.882724|0.263758|0.388884|-57.5073|451.441|17.2|-65.5243|431.802|25.3022|0.353066|0.864887|-0.356813|-65.5243|431.802|25.3022|-61.8726|420.033|35.5877|-0.227505|0.733228|-0.640795|-16.2476|416.839|97.2398|-16.2476|416.839|97.2398|0.0|0.0|0.0|-16.2476|416.839|97.2398|-51.3061|441.458|76.856|0.738991|-0.518923|0.429665|-51.3061|441.458|76.856|-74.7916|456.438|61.0438|0.733206|-0.467674|0.49365|-74.7916|456.438|61.0438|-90.0364|463.372|46.7989|0.693368|-0.315401|0.647891
6.35755|422.983|37.9748|26.1800231867|-58.0692717937|-7.54863465881|-0.398731|0.48537|-0.778094|25.0743|387.76|98.5331|127.39|263.212|298.196|27.9773|391.167|67.6279|24.4099|400.845|13.4934|0.0647341|-0.175627|0.982326|24.4099|400.845|13.4934|27.4104|404.794|-19.3526|-0.0903271|-0.118871|0.988793|27.4104|404.794|-19.3526|25.1022|406.031|-37.5396|0.12562|-0.0673344|0.989791|25.1022|406.031|-37.5396|19.6323|406.222|-52.7798|0.337786|-0.0118221|0.941149|27.6904|404.113|71.5355|17.2055|419.811|15.0756|0.176122|-0.263693|0.948392|17.2055|419.811|15.0756|11.3589|432.996|-24.343|0.13929|-0.314115|0.939111|11.3589|432.996|-24.343|1.49881|438.227|-47.8527|0.378872|-0.201|0.903358|1.49881|438.227|-47.8527|-9.01201|439.428|-61.8591|0.598813|-0.068439|0.79796|22.5047|412.68|77.5388|5.46857|437.679|18.5358|0.25693|-0.377028|0.889852|5.46857|437.679|18.5358|-7.41937|456.528|-20.5678|0.284615|-0.416253|0.863555|-7.41937|456.528|-20.5678|-21.499|463.497|-42.1751|0.527036|-0.260864|0.808816|-21.499|463.497|-42.1751|-34.0392|465.226|-54.4806|0.710322|-0.0979509|0.697028|15.5728|418.936|84.5924|-7.34065|451.859|27.3226|0.327711|-0.470863|0.819081|-7.34065|451.859|27.3226|-43.3726|442.728|11.5948|0.892736|0.226221|0.389675|-43.3726|442.728|11.5948|-52.8524|424.185|20.6442|0.417486|0.816627|-0.398529|-52.8524|424.185|20.6442|-50.2026|412.804|31.6481|-0.165082|0.709065|-0.685547|-2.89298|410.36|94.2353|-2.89298|410.36|94.2353|0.0|0.0|0.0|-2.89298|410.36|94.2353|-37.4503|434.32|72.2722|0.728427|-0.505041|0.462957|-37.4503|434.32|72.2722|-60.7011|449.159|55.9868|0.72588|-0.463255|0.508422|-60.7011|449.159|55.9868|-75.9683|455.776|41.6155|0.694383|-0.300985|0.653636
0.235595|320.814|29.2025|23.7333435295|-55.4012632689|-12.5458709064|-0.496582|0.346935|-0.79564|24.9611|289.952|89.9405|152.386|200.927|294.105|25.339|291.291|58.4804|17.6247|298.51|4.3943|0.139984|-0.130996|0.98145|17.6247|298.51|4.3943|18.2646|301.935|-28.6408|-0.0192616|-0.103104|0.994484|18.2646|301.935|-28.6408|15.7019|303.002|-46.8045|0.139468|-0.0580635|0.988523|15.7019|303.002|-46.8045|10.1595|302.945|-62.0196|0.342268|0.00354304|0.939596|24.6942|304.364|61.8928|9.63714|317.178|5.73979|0.252923|-0.215252|0.943237|9.63714|317.178|5.73979|-0.773793|328.706|-33.255|0.24803|-0.274625|0.929011|-0.773793|328.706|-33.255|-13.0311|332.707|-55.861|0.470987|-0.153756|0.868637|-13.0311|332.707|-55.861|-24.6344|333.113|-69.0254|0.661048|-0.0231323|0.749987|19.5222|312.931|67.9076|-2.68598|334.624|9.31753|0.334931|-0.327156|0.883623|-2.68598|334.624|9.31753|-22.124|349.868|-28.6332|0.429264|-0.336642|0.838096|-22.124|349.868|-28.6332|-39.5291|354.229|-48.4251|0.651517|-0.163243|0.740862|-39.5291|354.229|-48.4251|-53.668|354.167|-58.9967|0.800882|0.00349701|0.598812|12.7932|319.157|75.1814|-15.5362|348.563|18.4233|0.405172|-0.420568|0.811763|-15.5362|348.563|18.4233|-51.9374|339.944|3.26721|0.901885|0.213531|0.37551|-51.9374|339.944|3.26721|-61.4149|321.571|12.6583|0.417381|0.809166|-0.413575|-61.4149|321.571|12.6583|-58.3747|310.389|23.7651|-0.189407|0.696641|-0.691966|-4.53597|310.163|86.4208|-4.53597|310.163|86.4208|0.0|0.0|0.0|-4.53597|310.163|86.4208|-41.3994|331.798|65.8372|0.777036|-0.456033|0.433877|-41.3994|331.798|65.8372|-66.2389|344.948|50.4727|0.77548|-0.410545|0.479671|-66.2389|344.948|50.4727|-82.6399|350.303|36.8437|0.745952|-0.243533|0.619877
27.3023|273.337|28.5272|22.2909851449|-56.0953368552|-14.6978791239|-0.489906|0.313941|-0.813285|53.9968|244.25|89.2928|179.709|163.691|297.986|53.3782|244.426|57.5649|43.285|250.045|3.68092|0.183152|-0.101964|0.977783|43.285|250.045|3.68092|42.8942|253.017|-29.4019|0.011763|-0.0894626|0.995921|42.8942|253.017|-29.4019|39.6944|253.864|-47.4759|0.174144|-0.0461079|0.98364|39.6944|253.864|-47.4759|33.5222|253.65|-62.4451|0.381163|0.0132129|0.924414|53.039|257.606|60.5844|35.5806|268.847|4.79074|0.293259|-0.188819|0.937201|35.5806|268.847|4.79074|24.237|280.323|-33.9583|0.270249|-0.273394|0.923158|24.237|280.323|-33.9583|11.5747|284.556|-56.2973|0.486551|-0.162672|0.858374|11.5747|284.556|-56.2973|-0.408931|285.147|-69.1092|0.682718|-0.0336684|0.729906|48.245|266.424|66.551|23.6335|286.553|8.36468|0.371178|-0.303581|0.877534|23.6335|286.553|8.36468|3.3775|301.541|-29.2587|0.447329|-0.330993|0.830867|3.3775|301.541|-29.2587|-14.2907|306.162|-48.7565|0.661364|-0.172962|0.72985|-14.2907|306.162|-48.7565|-28.6296|306.404|-59.0525|0.81221|-0.0137046|0.583204|41.9267|272.96|73.9197|11.3723|300.935|17.5938|0.436994|-0.400093|0.805581|11.3723|300.935|17.5938|-25.6152|293.924|3.04025|0.916412|0.173695|0.360583|-25.6152|293.924|3.04025|-35.6685|276.105|12.8901|0.442738|0.784739|-0.433783|-35.6685|276.105|12.8901|-33.4214|264.742|24.0017|-0.139993|0.707938|-0.692262|25.0274|264.546|86.2134|25.0274|264.546|86.2134|0.0|0.0|0.0|25.0274|264.546|86.2134|-12.4183|286.163|66.6888|0.78931|-0.455646|0.411555|-12.4183|286.163|66.6888|-37.7387|299.772|52.5585|0.79049|-0.424877|0.441141|-37.7387|299.772|52.5585|-54.7802|305.532|39.9163|0.775086|-0.261964|0.574993
17.1504|227.351|22.3755|16.7581544846|-61.0649313269|-13.798824728|-0.496516|0.370803|-0.784842|43.1447|202.144|85.2032|170.553|106.994|286.597|41.5304|199.886|54.1605|30.479|200.062|0.17183|0.200538|-0.00320718|0.979681|30.479|200.062|0.17183|28.8765|199.072|-32.9931|0.0482432|0.0298048|0.998391|28.8765|199.072|-32.9931|25.3352|198.08|-50.9959|0.192727|0.0540235|0.979764|25.3352|198.08|-50.9959|19.5068|196.761|-66.0461|0.35993|0.0814267|0.929419|42.3611|213.308|55.6128|24.3843|219.453|-0.806682|0.301969|-0.103229|0.947712|24.3843|219.453|-0.806682|14.0968|226.779|-40.8362|0.245088|-0.174522|0.953663|14.0968|226.779|-40.8362|2.3623|229.374|-63.9198|0.450898|-0.099721|0.886987|2.3623|229.374|-63.9198|-8.65441|229.766|-77.5792|0.627634|-0.0223369|0.778188|38.474|223.133|60.5817|14.0391|238.406|0.863697|0.368514|-0.230339|0.900634|14.0391|238.406|0.863697|-4.32726|250.277|-38.7876|0.405598|-0.262159|0.87565|-4.32726|250.277|-38.7876|-21.0693|254.116|-59.2482|0.626699|-0.143706|0.765896|-21.0693|254.116|-59.2482|-34.9383|254.608|-70.1606|0.785591|-0.0279052|0.618117|32.9181|230.992|67.2376|3.26008|254.75|8.54584|0.424174|-0.339784|0.839419|3.26008|254.75|8.54584|-34.7909|249.859|-3.99308|0.942761|0.121194|0.310668|-34.7909|249.859|-3.99308|-45.6631|233.944|8.01252|0.478804|0.700859|-0.528718|-45.6631|233.944|8.01252|-43.9077|223.487|20.0625|-0.109361|0.6515|-0.750725|15.7217|225.528|80.726|15.7217|225.528|80.726|0.0|0.0|0.0|15.7217|225.528|80.726|-20.6048|247.575|59.632|0.76572|-0.464729|0.444635|-20.6048|247.575|59.632|-45.4302|258.491|42.587|0.775038|-0.340801|0.532138|-45.4302|258.491|42.587|-62.1483|262.19|28.7941|0.760373|-0.1682|0.627328
137.059|252.23|27.6342|16.4193190412|-62.1224153775|-4.20003192628|-0.302712|0.355565|-0.884273|151.525|227.002|94.0529|229.203|135.763|320.962|155.476|224.42|62.9388|153.286|224.634|7.87439|0.0397407|-0.00387891|0.999202|153.286|224.634|7.87439|160.985|223.525|-24.4203|-0.231785|0.0333831|0.972194|160.985|223.525|-24.4203|161.704|222.361|-42.7439|-0.0391406|0.0633268|0.997225|161.704|222.361|-42.7439|158.352|220.779|-58.5071|0.207016|0.0977246|0.973445|156.311|237.829|64.5053|147.79|244.13|5.92379|0.143122|-0.105842|0.984029|147.79|244.13|5.92379|147.479|252.228|-35.261|0.00741011|-0.192915|0.981187|147.479|252.228|-35.261|140.95|255.252|-60.2713|0.250884|-0.116199|0.961018|140.95|255.252|-60.2713|132.089|255.618|-75.4189|0.504814|-0.0208747|0.862976|151.856|247.739|68.7811|137.666|263.274|5.90145|0.214015|-0.234296|0.948316|137.666|263.274|5.90145|127.965|275.123|-36.7127|0.214235|-0.261664|0.941082|127.965|275.123|-36.7127|114.228|278.309|-59.4028|0.514185|-0.119255|0.849348|114.228|278.309|-59.4028|100.812|277.553|-70.8527|0.759958|0.0427818|0.648562|145.446|255.72|74.4526|126.094|279.837|11.7422|0.276777|-0.344932|0.896893|126.094|279.837|11.7422|91.3535|274.795|-8.17483|0.860743|0.124932|0.49347|91.3535|274.795|-8.17483|77.7514|259.719|1.98946|0.599026|0.663925|-0.447628|77.7514|259.719|1.98946|76.0002|249.685|14.3944|0.109102|0.625153|-0.772839|126.2|250.613|84.9893|126.2|250.613|84.9893|0.0|0.0|0.0|126.2|250.613|84.9893|93.6339|267.395|54.8488|0.686459|-0.353744|0.635326|93.6339|267.395|54.8488|72.0461|275.45|32.5984|0.673958|-0.251488|0.694647|72.0461|275.45|32.5984|58.6139|275.65|15.193|0.610927|-0.00907062|0.791635
12.0954|267.789|40.1404|20.1575311365|-62.3671547187|-16.1313377719|-0.517326|0.43911|-0.734545|40.1007|238.635|100.345|172.849|125.957|288.832|37.065|238.142|69.4076|23.63|241.291|16.0549|0.243793|-0.0571392|0.968143|23.63|241.291|16.0549|20.0255|241.908|-16.9616|0.108509|-0.0185829|0.993922|20.0255|241.908|-16.9616|15.6486|241.897|-34.8073|0.238203|0.000584621|0.971215|15.6486|241.897|-34.8073|9.70644|241.569|-49.8673|0.366955|0.0202509|0.930018|38.3461|251.449|71.4676|18.059|260.862|16.2959|0.340775|-0.158114|0.926754|18.059|260.862|16.2959|6.06011|270.376|-22.7855|0.285863|-0.226676|0.931075|6.06011|270.376|-22.7855|-6.16189|274.595|-45.371|0.46963|-0.162129|0.867849|-6.16189|274.595|-45.371|-16.9959|276.328|-59.0723|0.617222|-0.0986944|0.780574|34.9689|261.115|77.079|8.349|279.976|19.3538|0.401466|-0.284458|0.870579|8.349|279.976|19.3538|-11.7831|294.635|-18.4651|0.444593|-0.323732|0.835185|-11.7831|294.635|-18.4651|-28.8903|300.496|-38.1291|0.640367|-0.219373|0.736074|-28.8903|300.496|-38.1291|-42.6997|302.547|-48.9351|0.782213|-0.116164|0.612086|29.9438|268.78|84.3552|-1.60167|296.2|28.3039|0.451168|-0.392173|0.801653|-1.60167|296.2|28.3039|-40.5008|292.127|18.3393|0.963775|0.100917|0.246886|-40.5008|292.127|18.3393|-51.7631|275.994|29.6752|0.495982|0.710477|-0.499225|-51.7631|275.994|29.6752|-49.8885|264.781|41.006|-0.116785|0.698599|-0.705918|13.2148|263.112|98.3385|13.2148|263.112|98.3385|0.0|0.0|0.0|13.2148|263.112|98.3385|-24.5215|284.834|79.5034|0.795437|-0.45788|0.397021|-24.5215|284.834|79.5034|-50.3444|295.612|63.9144|0.806176|-0.336487|0.486679|-50.3444|295.612|63.9144|-67.6939|298.867|50.8068|0.789093|-0.148053|0.596165
